row,col,Well,Flight,Unit,Board,Inhibitor,Parabola,Construct,LED.trigger,Condition,IntegratedIntensity,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV,Supply.I.mA,Time
F,9,F9,2,104,1,BAPTA,3,CaMPARI2-F391W,1,Pull-out,500.3598,37,37,35.446,1014,-31.695,16.1525,1790.77,23602.255,623.345,2021-05-31 10:55:53
F,9,F9,2,104,2,DMSO,3,CaMPARI2-F391W,1,Pull-out,308.226,37,37,35.446,1014,-31.695,16.1525,1790.77,23602.255,623.345,2021-05-31 10:55:53
F,9,F9,3,101,1,None,3,CaMPARI2-F391W,1,Pull-out,598.4599,36.946,36.9075,35.29975,968,-15.06,29.3175,1793.5475,23757.1025,613.27,2021-05-31 11:00:57
F,9,F9,3,101,2,Gd3+,3,CaMPARI2-F391W,1,Pull-out,268.7368,36.946,36.9075,35.29975,968,-15.06,29.3175,1793.5475,23757.1025,613.27,2021-05-31 11:00:57
F,9,F9,3,102,1,Thapsigargin,3,CaMPARI2-F391W,1,Pull-out,569.2912,37.14225,37.101,35.89125,1015.9225,-15.805,59.8675,1866.8975,23756.93,623.7075,2021-05-31 11:00:58
F,9,F9,3,102,2,Flunarizine,3,CaMPARI2-F391W,1,Pull-out,404.0541,37.14225,37.101,35.89125,1015.9225,-15.805,59.8675,1866.8975,23756.93,623.7075,2021-05-31 11:00:58
F,9,F9,3,103,1,Ruthenium Red,3,CaMPARI2-F391W,1,Pull-out,324.4548,37.2,37.1,35.88475,971.16,2.8725,8.275,1813.795,23803.965,592.6975,2021-05-31 11:00:57
F,9,F9,3,103,2,GSK2193874,3,CaMPARI2-F391W,1,Pull-out,420.4326,37.2,37.1,35.88475,971.16,2.8725,8.275,1813.795,23803.965,592.6975,2021-05-31 11:00:57
F,9,F9,3,104,1,BAPTA,3,CaMPARI2-F391W,1,Pull-out,328.5565,37.1,37.001,35.59225,1030.005,-17.02,27.99,1822.335,23560.51,625.7425,2021-05-31 11:00:57
F,9,F9,3,104,2,DMSO,3,CaMPARI2-F391W,1,Pull-out,322.6793,37.1,37.001,35.59225,1030.005,-17.02,27.99,1822.335,23560.51,625.7425,2021-05-31 11:00:57
G,1,G1,1,101,1,None,4,CaMPARI2,NA,Histamine,1258.395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,101,2,Gd3+,4,CaMPARI2,NA,Histamine,983.512,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,102,1,Thapsigargin,4,CaMPARI2,NA,Histamine,272.5067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,102,2,Flunarizine,4,CaMPARI2,NA,Histamine,811.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,103,1,Ruthenium Red,4,CaMPARI2,NA,Histamine,946.9348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,103,2,GSK2193874,4,CaMPARI2,NA,Histamine,576.7227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,104,1,BAPTA,4,CaMPARI2,NA,Histamine,260.6943,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,1,104,2,DMSO,4,CaMPARI2,NA,Histamine,867.2922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,101,1,None,4,CaMPARI2,NA,Histamine,1058.157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,101,2,Gd3+,4,CaMPARI2,NA,Histamine,930.3734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,102,1,Thapsigargin,4,CaMPARI2,NA,Histamine,425.0457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,102,2,Flunarizine,4,CaMPARI2,NA,Histamine,1597.582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,103,1,Ruthenium Red,4,CaMPARI2,NA,Histamine,993.9201,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,103,2,GSK2193874,4,CaMPARI2,NA,Histamine,859.9229,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,104,1,BAPTA,4,CaMPARI2,NA,Histamine,558.4248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,2,104,2,DMSO,4,CaMPARI2,NA,Histamine,887.3674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,101,1,None,4,CaMPARI2,NA,Histamine,1048.756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,101,2,Gd3+,4,CaMPARI2,NA,Histamine,1011.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,102,1,Thapsigargin,4,CaMPARI2,NA,Histamine,323.0625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,102,2,Flunarizine,4,CaMPARI2,NA,Histamine,237.6398,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,103,1,Ruthenium Red,4,CaMPARI2,NA,Histamine,959.4285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,103,2,GSK2193874,4,CaMPARI2,NA,Histamine,842.7707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,104,1,BAPTA,4,CaMPARI2,NA,Histamine,1197.111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,1,G1,3,104,2,DMSO,4,CaMPARI2,NA,Histamine,941.6085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
G,10,G10,1,101,1,None,4,CaMPARI2-F391W,2,Pre-Parabola,400.9722,36.8945,36.83475,35.7405,947.9175,-10.7375,22.355,1023.6,23748.65,605.7175,2021-05-31 11:42:22
G,10,G10,1,101,2,Gd3+,4,CaMPARI2-F391W,2,Pre-Parabola,345.4874,36.8945,36.83475,35.7405,947.9175,-10.7375,22.355,1023.6,23748.65,605.7175,2021-05-31 11:42:22
G,10,G10,1,102,1,Thapsigargin,4,CaMPARI2-F391W,2,Pre-Parabola,482.7806,36.94475,36.9045,36.204,1003.3225,6.7425,42.9625,1051.7475,23661.02,617.315,2021-05-31 11:42:20
G,10,G10,1,102,2,Flunarizine,4,CaMPARI2-F391W,2,Pre-Parabola,667.2601,36.94475,36.9045,36.204,1003.3225,6.7425,42.9625,1051.7475,23661.02,617.315,2021-05-31 11:42:20
G,10,G10,1,103,1,Ruthenium Red,4,CaMPARI2-F391W,2,Pre-Parabola,328.6422,36.87875,36.81675,35.5995,949,-5.3975,14.47,1024.8325,23796.6625,588.99,2021-05-31 11:42:20
G,10,G10,1,103,2,GSK2193874,4,CaMPARI2-F391W,2,Pre-Parabola,347.2334,36.87875,36.81675,35.5995,949,-5.3975,14.47,1024.8325,23796.6625,588.99,2021-05-31 11:42:20
G,10,G10,1,104,1,BAPTA,4,CaMPARI2-F391W,2,Pre-Parabola,419.8931,36.8,36.8,35.4865,1003,-14.56,15.6325,1017.455,23578.105,619.09,2021-05-31 11:42:21
G,10,G10,1,104,2,DMSO,4,CaMPARI2-F391W,2,Pre-Parabola,490.3598,36.8,36.8,35.4865,1003,-14.56,15.6325,1017.455,23578.105,619.09,2021-05-31 11:42:21
G,10,G10,2,101,1,None,4,CaMPARI2-F391W,2,Pre-Parabola,403.2553,36.89925,36.80025,35.78225,947,-1.8025,14.2375,1042.0625,23758.7125,607.5225,2021-05-31 11:33:24
G,10,G10,2,101,2,Gd3+,4,CaMPARI2-F391W,2,Pre-Parabola,277.0009,36.89925,36.80025,35.78225,947,-1.8025,14.2375,1042.0625,23758.7125,607.5225,2021-05-31 11:33:24
G,10,G10,2,102,1,Thapsigargin,4,CaMPARI2-F391W,2,Pre-Parabola,628.5931,36.9,36.89375,35.85975,1003,5.0775,38.2325,1073.555,23739.9675,616.9525,2021-05-31 11:33:23
G,10,G10,2,102,2,Flunarizine,4,CaMPARI2-F391W,2,Pre-Parabola,500.5073,36.9,36.89375,35.85975,1003,5.0775,38.2325,1073.555,23739.9675,616.9525,2021-05-31 11:33:23
G,10,G10,2,103,1,Ruthenium Red,4,CaMPARI2-F391W,2,Pre-Parabola,325.8516,36.9,36.9,35.9305,949.9425,0.4875,2.2525,1057.07,23723.8675,592.69,2021-05-31 11:33:23
G,10,G10,2,103,2,GSK2193874,4,CaMPARI2-F391W,2,Pre-Parabola,444.9976,36.9,36.9,35.9305,949.9425,0.4875,2.2525,1057.07,23723.8675,592.69,2021-05-31 11:33:23
G,10,G10,2,104,1,BAPTA,4,CaMPARI2-F391W,2,Pre-Parabola,333.0128,36.82175,36.816,35.654,994.63,-12.805,9.5725,1037.9475,23602.8875,618.4625,2021-05-31 11:33:23
G,10,G10,2,104,2,DMSO,4,CaMPARI2-F391W,2,Pre-Parabola,385.9894,36.82175,36.816,35.654,994.63,-12.805,9.5725,1037.9475,23602.8875,618.4625,2021-05-31 11:33:23
G,10,G10,3,101,1,None,4,CaMPARI2-F391W,2,Pre-Parabola,285.0531,36.8,36.8,35.5175,948,0.615,18.835,1015.1225,23767.51,603.1675,2021-05-31 11:37:23
G,10,G10,3,101,2,Gd3+,4,CaMPARI2-F391W,2,Pre-Parabola,346.224,36.8,36.8,35.5175,948,0.615,18.835,1015.1225,23767.51,603.1675,2021-05-31 11:37:23
G,10,G10,3,102,1,Thapsigargin,4,CaMPARI2-F391W,2,Pre-Parabola,491.4953,36.9,36.9,35.9565,997.9875,4.0025,47.0175,1040.0075,23751.1225,616.9075,2021-05-31 11:37:26
G,10,G10,3,102,2,Flunarizine,4,CaMPARI2-F391W,2,Pre-Parabola,306.8929,36.9,36.9,35.9565,997.9875,4.0025,47.0175,1040.0075,23751.1225,616.9075,2021-05-31 11:37:26
G,10,G10,3,103,1,Ruthenium Red,4,CaMPARI2-F391W,2,Pre-Parabola,393.5763,36.94,36.9055,36.103,950.9975,11.31,15.125,1018.9375,23807.415,590.2225,2021-05-31 11:37:23
G,10,G10,3,103,2,GSK2193874,4,CaMPARI2-F391W,2,Pre-Parabola,477.57,36.94,36.9055,36.103,950.9975,11.31,15.125,1018.9375,23807.415,590.2225,2021-05-31 11:37:23
G,10,G10,3,104,1,BAPTA,4,CaMPARI2-F391W,2,Pre-Parabola,373.0405,36.9,36.8975,35.8145,1012.0025,1.3125,18.15,1013.965,23559.59,620.2825,2021-05-31 11:37:24
G,10,G10,3,104,2,DMSO,4,CaMPARI2-F391W,2,Pre-Parabola,394.3272,36.9,36.8975,35.8145,1012.0025,1.3125,18.15,1013.965,23559.59,620.2825,2021-05-31 11:37:24
G,11,G11,1,101,1,None,4,CaMPARI2-F391W,1,Pull-up,214.4208,36.91025,36.90425,35.55325,947,-17.3475,156.67,1846.2575,23733.9875,610.9275,2021-05-31 11:43:06
G,11,G11,1,101,2,Gd3+,4,CaMPARI2-F391W,1,Pull-up,306.3741,36.91025,36.90425,35.55325,947,-17.3475,156.67,1846.2575,23733.9875,610.9275,2021-05-31 11:43:06
G,11,G11,1,102,1,Thapsigargin,4,CaMPARI2-F391W,1,Pull-up,492.2131,36.96925,36.94075,36.02,1003,1.3475,160.5725,1891.3825,23663.435,623.065,2021-05-31 11:43:06
G,11,G11,1,102,2,Flunarizine,4,CaMPARI2-F391W,1,Pull-up,405.961,36.96925,36.94075,36.02,1003,1.3475,160.5725,1891.3825,23663.435,623.065,2021-05-31 11:43:06
G,11,G11,1,103,1,Ruthenium Red,4,CaMPARI2-F391W,1,Pull-up,493.0239,36.906,36.9065,35.43075,948.0125,-9.58,139.69,1861.5725,23793.73,593.4325,2021-05-31 11:43:06
G,11,G11,1,103,2,GSK2193874,4,CaMPARI2-F391W,1,Pull-up,337.8984,36.906,36.9065,35.43075,948.0125,-9.58,139.69,1861.5725,23793.73,593.4325,2021-05-31 11:43:06
G,11,G11,1,104,1,BAPTA,4,CaMPARI2-F391W,1,Pull-up,328.8957,36.906,36.9035,35.33625,1003,-27.115,137.495,1847.72,23574.54,622.9025,2021-05-31 11:43:07
G,11,G11,1,104,2,DMSO,4,CaMPARI2-F391W,1,Pull-up,719.0051,36.906,36.9035,35.33625,1003,-27.115,137.495,1847.72,23574.54,622.9025,2021-05-31 11:43:07
G,11,G11,2,101,1,None,4,CaMPARI2-F391W,1,Pull-up,428.0621,36.90825,36.9065,35.62825,947,-4.09,173.725,1863.37,23756.125,610.5375,2021-05-31 11:34:06
G,11,G11,2,101,2,Gd3+,4,CaMPARI2-F391W,1,Pull-up,244.2503,36.90825,36.9065,35.62825,947,-4.09,173.725,1863.37,23756.125,610.5375,2021-05-31 11:34:06
G,11,G11,2,102,1,Thapsigargin,4,CaMPARI2-F391W,1,Pull-up,577.1522,36.912,36.90625,35.71125,1003,2.0625,184.62,1910.63,23741.405,619.6675,2021-05-31 11:34:05
G,11,G11,2,102,2,Flunarizine,4,CaMPARI2-F391W,1,Pull-up,565.3359,36.912,36.90625,35.71125,1003,2.0625,184.62,1910.63,23741.405,619.6675,2021-05-31 11:34:05
G,11,G11,2,103,1,Ruthenium Red,4,CaMPARI2-F391W,1,Pull-up,342.0222,36.92775,36.91025,35.73175,949,-1.105,144.135,1871.8325,23723.5225,594.32,2021-05-31 11:34:07
G,11,G11,2,103,2,GSK2193874,4,CaMPARI2-F391W,1,Pull-up,407.3549,36.92775,36.91025,35.73175,949,-1.105,144.135,1871.8325,23723.5225,594.32,2021-05-31 11:34:07
G,11,G11,2,104,1,BAPTA,4,CaMPARI2-F391W,1,Pull-up,480.6593,36.91,36.90425,35.4965,994.0075,-18.165,155.7,1862.4,23597.4825,620.6975,2021-05-31 11:34:05
G,11,G11,2,104,2,DMSO,4,CaMPARI2-F391W,1,Pull-up,331.354,36.91,36.90425,35.4965,994.0075,-18.165,155.7,1862.4,23597.4825,620.6975,2021-05-31 11:34:05
G,11,G11,3,101,1,None,4,CaMPARI2-F391W,1,Pull-up,265.9621,36.9055,36.90625,35.34025,947.9625,-9.3575,172.215,1870.395,23762.795,609.7175,2021-05-31 11:38:06
G,11,G11,3,101,2,Gd3+,4,CaMPARI2-F391W,1,Pull-up,300.7155,36.9055,36.90625,35.34025,947.9625,-9.3575,172.215,1870.395,23762.795,609.7175,2021-05-31 11:38:06
G,11,G11,3,102,1,Thapsigargin,4,CaMPARI2-F391W,1,Pull-up,576.5303,36.924,36.90525,35.771,997,-8.3875,190.7375,1912.95,23752.905,621.29,2021-05-31 11:38:10
G,11,G11,3,102,2,Flunarizine,4,CaMPARI2-F391W,1,Pull-up,354.8726,36.924,36.90525,35.771,997,-8.3875,190.7375,1912.95,23752.905,621.29,2021-05-31 11:38:10
G,11,G11,3,103,1,Ruthenium Red,4,CaMPARI2-F391W,1,Pull-up,289.7382,36.9685,36.93575,35.89775,950.0175,8.16,146.23,1888.8025,23813.4525,592.23,2021-05-31 11:38:06
G,11,G11,3,103,2,GSK2193874,4,CaMPARI2-F391W,1,Pull-up,419.5449,36.9685,36.93575,35.89775,950.0175,8.16,146.23,1888.8025,23813.4525,592.23,2021-05-31 11:38:06
G,11,G11,3,104,1,BAPTA,4,CaMPARI2-F391W,1,Pull-up,274.8454,36.9125,36.90525,35.64075,1012,-8.1375,160.725,1877.0275,23562.1775,622.79,2021-05-31 11:38:06
G,11,G11,3,104,2,DMSO,4,CaMPARI2-F391W,1,Pull-up,303.8264,36.9125,36.90525,35.64075,1012,-8.1375,160.725,1877.0275,23562.1775,622.79,2021-05-31 11:38:06
G,12,G12,1,101,1,None,4,CaMPARI2-F391W,2,Pull-up,389.2599,36.94725,36.90075,35.7435,947.05,-17.155,200.45,1801.235,23736.1725,609.5325,2021-05-31 11:43:14
G,12,G12,1,101,2,Gd3+,4,CaMPARI2-F391W,2,Pull-up,388.8489,36.94725,36.90075,35.7435,947.05,-17.155,200.45,1801.235,23736.1725,609.5325,2021-05-31 11:43:14
G,12,G12,1,102,1,Thapsigargin,4,CaMPARI2-F391W,2,Pull-up,464.7545,37.00025,36.9975,36.20325,1003,-0.065,207.835,1846.78,23661.7675,621.1475,2021-05-31 11:43:14
G,12,G12,1,102,2,Flunarizine,4,CaMPARI2-F391W,2,Pull-up,352.8676,37.00025,36.9975,36.20325,1003,-0.065,207.835,1846.78,23661.7675,621.1475,2021-05-31 11:43:14
G,12,G12,1,103,1,Ruthenium Red,4,CaMPARI2-F391W,2,Pull-up,636.6225,36.916,36.9,35.60825,948.205,-6.6275,188.345,1816.74,23797.6975,591.445,2021-05-31 11:43:14
G,12,G12,1,103,2,GSK2193874,4,CaMPARI2-F391W,2,Pull-up,332.1477,36.916,36.9,35.60825,948.205,-6.6275,188.345,1816.74,23797.6975,591.445,2021-05-31 11:43:14
G,12,G12,1,104,1,BAPTA,4,CaMPARI2-F391W,2,Pull-up,429.631,36.90025,36.9,35.517,1003,-24.6775,188.24,1797.855,23580.4625,620.99,2021-05-31 11:43:15
G,12,G12,1,104,2,DMSO,4,CaMPARI2-F391W,2,Pull-up,324.8226,36.90025,36.9,35.517,1003,-24.6775,188.24,1797.855,23580.4625,620.99,2021-05-31 11:43:15
G,12,G12,2,101,1,None,4,CaMPARI2-F391W,2,Pull-up,311.3118,36.96475,36.90075,35.7995,947,-6.205,214.1825,1744.6125,23750.26,610.07,2021-05-31 11:34:14
G,12,G12,2,101,2,Gd3+,4,CaMPARI2-F391W,2,Pull-up,259.8817,36.96475,36.90075,35.7995,947,-6.205,214.1825,1744.6125,23750.26,610.07,2021-05-31 11:34:14
G,12,G12,2,102,1,Thapsigargin,4,CaMPARI2-F391W,2,Pull-up,541.6383,36.984,36.94875,35.891,1003,-0.335,224.87,1784.7475,23741.52,619.0075,2021-05-31 11:34:13
G,12,G12,2,102,2,Flunarizine,4,CaMPARI2-F391W,2,Pull-up,391.1616,36.984,36.94875,35.891,1003,-0.335,224.87,1784.7475,23741.52,619.0075,2021-05-31 11:34:13
G,12,G12,2,103,1,Ruthenium Red,4,CaMPARI2-F391W,2,Pull-up,665.5145,36.9915,36.97175,35.91275,949.0075,-5.3525,187.325,1729.75,23730.365,591.6525,2021-05-31 11:34:15
G,12,G12,2,103,2,GSK2193874,4,CaMPARI2-F391W,2,Pull-up,425.1391,36.9915,36.97175,35.91275,949.0075,-5.3525,187.325,1729.75,23730.365,591.6525,2021-05-31 11:34:15
G,12,G12,2,104,1,BAPTA,4,CaMPARI2-F391W,2,Pull-up,478.2502,36.92575,36.9,35.66175,994.085,-23.8025,202.1375,1737.0975,23598.575,620.23,2021-05-31 11:34:13
G,12,G12,2,104,2,DMSO,4,CaMPARI2-F391W,2,Pull-up,567.8792,36.92575,36.9,35.66175,994.085,-23.8025,202.1375,1737.0975,23598.575,620.23,2021-05-31 11:34:13
G,12,G12,3,101,1,None,4,CaMPARI2-F391W,2,Pull-up,229.292,36.9,36.9,35.532,948,-10.3775,211.1975,1745.3,23767.3375,607.72,2021-05-31 11:38:14
G,12,G12,3,101,2,Gd3+,4,CaMPARI2-F391W,2,Pull-up,283.7133,36.9,36.9,35.532,948,-10.3775,211.1975,1745.3,23767.3375,607.72,2021-05-31 11:38:14
G,12,G12,3,102,1,Thapsigargin,4,CaMPARI2-F391W,2,Pull-up,592.7372,36.99325,36.96975,35.9795,997.325,-6.2825,229.8225,1765.405,23767.9125,617.5825,2021-05-31 11:38:18
G,12,G12,3,102,2,Flunarizine,4,CaMPARI2-F391W,2,Pull-up,282.5721,36.99325,36.96975,35.9795,997.325,-6.2825,229.8225,1765.405,23767.9125,617.5825,2021-05-31 11:38:18
G,12,G12,3,103,1,Ruthenium Red,4,CaMPARI2-F391W,2,Pull-up,353.6819,36.99975,36.996,36.08325,950.225,7.2825,186.5275,1774.4575,23810.865,589.3225,2021-05-31 11:38:14
G,12,G12,3,103,2,GSK2193874,4,CaMPARI2-F391W,2,Pull-up,381.6397,36.99975,36.996,36.08325,950.225,7.2825,186.5275,1774.4575,23810.865,589.3225,2021-05-31 11:38:14
G,12,G12,3,104,1,BAPTA,4,CaMPARI2-F391W,2,Pull-up,419.1911,36.98,36.92075,35.818,1012,-5.8225,199.425,1780.9875,23556.37,622.9125,2021-05-31 11:38:14
G,12,G12,3,104,2,DMSO,4,CaMPARI2-F391W,2,Pull-up,300.6371,36.98,36.92075,35.818,1012,-5.8225,199.425,1780.9875,23556.37,622.9125,2021-05-31 11:38:14
G,2,G2,1,101,1,None,4,GFP,NA,Pre-Parabola,126.91,36.90175,36.901,35.358,947.005,-13.34,19.0725,1017.8975,23733.9875,607.625,2021-05-31 11:42:06
G,2,G2,1,101,2,Gd3+,4,GFP,NA,Pre-Parabola,69.74402,36.90175,36.901,35.358,947.005,-13.34,19.0725,1017.8975,23733.9875,607.625,2021-05-31 11:42:06
G,2,G2,1,102,1,Thapsigargin,4,GFP,NA,Pre-Parabola,2046.158,36.90525,36.90225,35.7655,1003,3.3675,43.4625,1032.4675,23666.0225,619.2,2021-05-31 11:42:04
G,2,G2,1,102,2,Flunarizine,4,GFP,NA,Pre-Parabola,701.2288,36.90525,36.90225,35.7655,1003,3.3675,43.4625,1032.4675,23666.0225,619.2,2021-05-31 11:42:04
G,2,G2,1,103,1,Ruthenium Red,4,GFP,NA,Pre-Parabola,804.0756,36.90175,36.89675,35.23625,948.7575,-2.4425,16.465,1013.535,23797.0075,592.8975,2021-05-31 11:42:04
G,2,G2,1,103,2,GSK2193874,4,GFP,NA,Pre-Parabola,502.6465,36.90175,36.89675,35.23625,948.7575,-2.4425,16.465,1013.535,23797.0075,592.8975,2021-05-31 11:42:04
G,2,G2,1,104,1,BAPTA,4,GFP,NA,Pre-Parabola,2286.026,36.882,36.8885,35.15125,1003,-16.79,14.0375,1008.795,23580.175,619.25,2021-05-31 11:42:05
G,2,G2,1,104,2,DMSO,4,GFP,NA,Pre-Parabola,543.8618,36.882,36.8885,35.15125,1003,-16.79,14.0375,1008.795,23580.175,619.25,2021-05-31 11:42:05
G,2,G2,2,101,1,None,4,GFP,NA,Pre-Parabola,379.9856,36.90125,36.8925,35.432,947,-6.2475,-20.545,1096.73,23756.5275,605.8925,2021-05-31 11:33:08
G,2,G2,2,101,2,Gd3+,4,GFP,NA,Pre-Parabola,272.3235,36.90125,36.8925,35.432,947,-6.2475,-20.545,1096.73,23756.5275,605.8925,2021-05-31 11:33:08
G,2,G2,2,102,1,Thapsigargin,4,GFP,NA,Pre-Parabola,526.1939,36.9035,36.9025,35.438,1003,2.3925,3.105,1125.16,23739.3925,617.455,2021-05-31 11:33:07
G,2,G2,2,102,2,Flunarizine,4,GFP,NA,Pre-Parabola,788.4672,36.9035,36.9025,35.438,1003,2.3925,3.105,1125.16,23739.3925,617.455,2021-05-31 11:33:07
G,2,G2,2,103,1,Ruthenium Red,4,GFP,NA,Pre-Parabola,279.7421,36.9045,36.90225,35.56775,949.04,-4.56,-32.635,1079.5475,23733.7,593.79,2021-05-31 11:33:07
G,2,G2,2,103,2,GSK2193874,4,GFP,NA,Pre-Parabola,1559.915,36.9045,36.90225,35.56775,949.04,-4.56,-32.635,1079.5475,23733.7,593.79,2021-05-31 11:33:07
G,2,G2,2,104,1,BAPTA,4,GFP,NA,Pre-Parabola,778.9554,36.89475,36.8985,35.3105,994.07,-17.205,-24.065,1100.515,23594.4925,618.785,2021-05-31 11:33:07
G,2,G2,2,104,2,DMSO,4,GFP,NA,Pre-Parabola,0,36.89475,36.8985,35.3105,994.07,-17.205,-24.065,1100.515,23594.4925,618.785,2021-05-31 11:33:07
G,2,G2,3,101,1,None,4,GFP,NA,Pre-Parabola,62.6164,36.869,36.86875,35.14275,947.995,1.76,17.8325,1014.4,23766.36,604.3925,2021-05-31 11:37:06
G,2,G2,3,101,2,Gd3+,4,GFP,NA,Pre-Parabola,81.90092,36.869,36.86875,35.14275,947.995,1.76,17.8325,1014.4,23766.36,604.3925,2021-05-31 11:37:06
G,2,G2,3,102,1,Thapsigargin,4,GFP,NA,Pre-Parabola,78.70349,36.90475,36.90125,35.53275,997.085,5.685,43.9625,1032.0575,23745.6025,617.5,2021-05-31 11:37:10
G,2,G2,3,102,2,Flunarizine,4,GFP,NA,Pre-Parabola,200.0728,36.90475,36.90125,35.53275,997.085,5.685,43.9625,1032.0575,23745.6025,617.5,2021-05-31 11:37:10
G,2,G2,3,103,1,Ruthenium Red,4,GFP,NA,Pre-Parabola,234.1579,36.906,36.90175,35.734,950.58,9.9575,11.8325,1018.705,23811.9,591.805,2021-05-31 11:37:06
G,2,G2,3,103,2,GSK2193874,4,GFP,NA,Pre-Parabola,135.1027,36.906,36.90175,35.734,950.58,9.9575,11.8325,1018.705,23811.9,591.805,2021-05-31 11:37:06
G,2,G2,3,104,1,BAPTA,4,GFP,NA,Pre-Parabola,1870.182,36.901,36.9025,35.4645,1012,1.3575,17.475,1003.8,23553.8975,619.9675,2021-05-31 11:37:08
G,2,G2,3,104,2,DMSO,4,GFP,NA,Pre-Parabola,0,36.901,36.9025,35.4645,1012,1.3575,17.475,1003.8,23553.8975,619.9675,2021-05-31 11:37:08
G,3,G3,1,101,1,None,4,CaMPARI2,1,Pre-Parabola,371.2645,36.8765,36.8345,35.562,947.22,-13.765,19.665,1021.785,23732.55,606.7,2021-05-31 11:42:14
G,3,G3,1,101,2,Gd3+,4,CaMPARI2,1,Pre-Parabola,230.8481,36.8765,36.8345,35.562,947.22,-13.765,19.665,1021.785,23732.55,606.7,2021-05-31 11:42:14
G,3,G3,1,102,1,Thapsigargin,4,CaMPARI2,1,Pre-Parabola,433.7173,36.9,36.9,35.995,1003.015,5.095,43.1425,1047.925,23661.02,619.3625,2021-05-31 11:42:12
G,3,G3,1,102,2,Flunarizine,4,CaMPARI2,1,Pre-Parabola,243.9786,36.9,36.9,35.995,1003.015,5.095,43.1425,1047.925,23661.02,619.3625,2021-05-31 11:42:12
G,3,G3,1,103,1,Ruthenium Red,4,CaMPARI2,1,Pre-Parabola,473.8333,36.83875,36.80875,35.436,948.9925,-6.22,15.37,1021.965,23791.3725,590.2475,2021-05-31 11:42:12
G,3,G3,1,103,2,GSK2193874,4,CaMPARI2,1,Pre-Parabola,852.388,36.83875,36.80875,35.436,948.9925,-6.22,15.37,1021.965,23791.3725,590.2475,2021-05-31 11:42:12
G,3,G3,1,104,1,BAPTA,4,CaMPARI2,1,Pre-Parabola,438.3831,36.80025,36.80275,35.346,1003,-16.9225,14.0325,1016.1425,23575.9775,617.295,2021-05-31 11:42:13
G,3,G3,1,104,2,DMSO,4,CaMPARI2,1,Pre-Parabola,187.6649,36.80025,36.80275,35.346,1003,-16.9225,14.0325,1016.1425,23575.9775,617.295,2021-05-31 11:42:13
G,3,G3,2,101,1,None,4,CaMPARI2,1,Pre-Parabola,254.9191,36.89475,36.804,35.62075,947,-1.1275,-4.67,978.5575,23759.7475,605.6,2021-05-31 11:33:16
G,3,G3,2,101,2,Gd3+,4,CaMPARI2,1,Pre-Parabola,2031.439,36.89475,36.804,35.62075,947,-1.1275,-4.67,978.5575,23759.7475,605.6,2021-05-31 11:33:16
G,3,G3,2,102,1,Thapsigargin,4,CaMPARI2,1,Pre-Parabola,288.9205,36.9,36.87175,35.65275,1003,5.9025,21.8225,1003.0975,23739.68,616.3225,2021-05-31 11:33:15
G,3,G3,2,102,2,Flunarizine,4,CaMPARI2,1,Pre-Parabola,540.1789,36.9,36.87175,35.65275,1003,5.9025,21.8225,1003.0975,23739.68,616.3225,2021-05-31 11:33:15
G,3,G3,2,103,1,Ruthenium Red,4,CaMPARI2,1,Pre-Parabola,132.3937,36.9,36.9,35.759,949.49,5.685,-17.7125,999.8075,23723.6375,592.4525,2021-05-31 11:33:15
