col,LED.trigger,Well,Flight,Unit,Board,Inhibitor,Parabola,Construct,ConversionRate,Temp.Board.1,Temp.Board.2,Temp.LED,Pressure.mbar,Gravity.X.mg,Gravity.Y.mg,Gravity.Z.mg,Supply.U.mV,Supply.I.mA,Time,Treatment
8,2,F8,1,102,1,Thapsigargin,3,CaMPARI2-F391W,0.2841574,37.21125,37.2055,36.144,1022.195,16.2125,-2.13,-5.2925,23664.7575,621.5325,2021-05-27 11:05:34,Zero-G
8,2,F8,1,102,2,Flunarizine,3,CaMPARI2-F391W,0.219,37.21125,37.2055,36.144,1022.195,16.2125,-2.13,-5.2925,23664.7575,621.5325,2021-05-27 11:05:34,Zero-G
8,2,F8,1,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.319648,37.1,37.03875,35.44275,969,9.1375,-25.4625,-17.6675,23798.215,590.9925,2021-05-27 11:05:34,Zero-G
8,2,F8,1,103,2,GSK2193874,3,CaMPARI2-F391W,0.2502646,37.1,37.03875,35.44275,969,9.1375,-25.4625,-17.6675,23798.215,590.9925,2021-05-27 11:05:34,Zero-G
8,2,F8,1,104,1,BAPTA,3,CaMPARI2-F391W,0.2503908,37,37.00075,35.28825,1020.0325,2.92,-27.3125,-9.345,23580.06,622.865,2021-05-27 11:05:34,Zero-G
8,2,F8,1,104,2,DMSO,3,CaMPARI2-F391W,0.2454238,37,37.00075,35.28825,1020.0325,2.92,-27.3125,-9.345,23580.06,622.865,2021-05-27 11:05:34,Zero-G
8,2,F8,2,101,1,None,3,CaMPARI2-F391W,0.3324944,37.198,37.029,35.66125,968,2.495,-42.9975,11.7125,23757.965,608.745,2021-05-27 10:55:36,Zero-G
8,2,F8,2,101,2,Gd3+,3,CaMPARI2-F391W,0.2368536,37.198,37.029,35.66125,968,2.495,-42.9975,11.7125,23757.965,608.745,2021-05-27 10:55:36,Zero-G
8,2,F8,2,102,1,Thapsigargin,3,CaMPARI2-F391W,0.3681973,37.19375,37.14075,35.76925,1023,14.5375,-2.7075,2.39,23752.215,618.0725,2021-05-27 10:55:36,Zero-G
8,2,F8,2,102,2,Flunarizine,3,CaMPARI2-F391W,0.2372296,37.19375,37.14075,35.76925,1023,14.5375,-2.7075,2.39,23752.215,618.0725,2021-05-27 10:55:36,Zero-G
8,2,F8,2,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.1611877,37.11175,37.10675,35.7285,972,9.235,-28.8725,-9.83,23721.05,592.4075,2021-05-27 10:55:37,Zero-G
8,2,F8,2,103,2,GSK2193874,3,CaMPARI2-F391W,0.2950807,37.11175,37.10675,35.7285,972,9.235,-28.8725,-9.83,23721.05,592.4075,2021-05-27 10:55:37,Zero-G
8,2,F8,2,104,1,BAPTA,3,CaMPARI2-F391W,0.1882017,37.086,37.098,35.474,1014,6.03,-27.0925,-4.11,23604.0375,620.9375,2021-05-27 10:55:36,Zero-G
8,2,F8,2,104,2,DMSO,3,CaMPARI2-F391W,0.2632335,37.086,37.098,35.474,1014,6.03,-27.0925,-4.11,23604.0375,620.9375,2021-05-27 10:55:36,Zero-G
8,2,F8,3,101,1,None,3,CaMPARI2-F391W,0.1815782,37.001,37,35.33875,968,4.1125,-46.0375,10.695,23770.5,606.0575,2021-05-27 11:00:38,Zero-G
8,2,F8,3,101,2,Gd3+,3,CaMPARI2-F391W,0.2162798,37.001,37,35.33875,968,4.1125,-46.0375,10.695,23770.5,606.0575,2021-05-27 11:00:38,Zero-G
8,2,F8,3,102,1,Thapsigargin,3,CaMPARI2-F391W,0.3238572,37.2,37.1985,35.8665,1015.99,13.6775,-3.62,4.0125,23761.3575,617.995,2021-05-27 11:00:41,Zero-G
8,2,F8,3,102,2,Flunarizine,3,CaMPARI2-F391W,0.2108814,37.2,37.1985,35.8665,1015.99,13.6775,-3.62,4.0125,23761.3575,617.995,2021-05-27 11:00:41,Zero-G
8,2,F8,3,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.2974434,37.20075,37.2,35.93725,971.35,7.7925,-28.7225,-10.8875,23810.9225,589.7725,2021-05-27 11:00:38,Zero-G
8,2,F8,3,103,2,GSK2193874,3,CaMPARI2-F391W,0.2475158,37.20075,37.2,35.93725,971.35,7.7925,-28.7225,-10.8875,23810.9225,589.7725,2021-05-27 11:00:38,Zero-G
8,2,F8,3,104,1,BAPTA,3,CaMPARI2-F391W,0.1877248,37.14325,37.1,35.629,1030.04,5.9325,-25.215,1.0225,23555.7375,621.7475,2021-05-27 11:00:38,Zero-G
8,2,F8,3,104,2,DMSO,3,CaMPARI2-F391W,0.2191108,37.14325,37.1,35.629,1030.04,5.9325,-25.215,1.0225,23555.7375,621.7475,2021-05-27 11:00:38,Zero-G
9,1,F9,1,101,1,None,3,CaMPARI2-F391W,0.2152264,37.09925,37,35.55375,967,-23.17,21.565,1811.06,23737.6675,613.385,2021-05-27 11:05:53,Hyper-G
9,1,F9,1,101,2,Gd3+,3,CaMPARI2-F391W,0.244313,37.09925,37,35.55375,967,-23.17,21.565,1811.06,23737.6675,613.385,2021-05-27 11:05:53,Hyper-G
9,1,F9,1,102,1,Thapsigargin,3,CaMPARI2-F391W,0.3038114,37.19975,37.2,36.1,1022.0125,-3.295,25.895,1855.54,23663.32,627.305,2021-05-27 11:05:53,Hyper-G
9,1,F9,1,102,2,Flunarizine,3,CaMPARI2-F391W,0.2044213,37.19975,37.2,36.1,1022.0125,-3.295,25.895,1855.54,23663.32,627.305,2021-05-27 11:05:53,Hyper-G
9,1,F9,1,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.307995,37.032,36.9985,35.40075,969,-11.04,-3,1806.385,23790.6825,592.33,2021-05-27 11:05:53,Hyper-G
9,1,F9,1,103,2,GSK2193874,3,CaMPARI2-F391W,0.2662101,37.032,36.9985,35.40075,969,-11.04,-3,1806.385,23790.6825,592.33,2021-05-27 11:05:53,Hyper-G
9,1,F9,1,104,1,BAPTA,3,CaMPARI2-F391W,0.2240375,36.936,36.9555,35.24025,1020,-26.9575,-1.16,1810.52,23580.1175,625.655,2021-05-27 11:05:53,Hyper-G
9,1,F9,1,104,2,DMSO,3,CaMPARI2-F391W,0.2214485,36.936,36.9555,35.24025,1020,-26.9575,-1.16,1810.52,23580.1175,625.655,2021-05-27 11:05:53,Hyper-G
9,1,F9,2,101,1,None,3,CaMPARI2-F391W,0.3107551,37.1,36.9975,35.6,968,-10.955,29.7025,1792.355,23756.47,613.4275,2021-05-27 10:55:55,Hyper-G
9,1,F9,2,101,2,Gd3+,3,CaMPARI2-F391W,0.2454715,37.1,36.9975,35.6,968,-10.955,29.7025,1792.355,23756.47,613.4275,2021-05-27 10:55:55,Hyper-G
9,1,F9,2,102,1,Thapsigargin,3,CaMPARI2-F391W,0.3639094,37.10025,37.1,35.7965,1023,-7.6125,45.595,1834.1275,23742.7275,623.6525,2021-05-27 10:55:53,Hyper-G
9,1,F9,2,102,2,Flunarizine,3,CaMPARI2-F391W,0.2680829,37.10025,37.1,35.7965,1023,-7.6125,45.595,1834.1275,23742.7275,623.6525,2021-05-27 10:55:53,Hyper-G
9,1,F9,2,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.2156973,37.1,37.0995,35.68075,972,-9.605,-5.335,1811.675,23722.7175,594.94,2021-05-27 10:55:56,Hyper-G
9,1,F9,2,103,2,GSK2193874,3,CaMPARI2-F391W,0.2544143,37.1,37.0995,35.68075,972,-9.605,-5.335,1811.675,23722.7175,594.94,2021-05-27 10:55:56,Hyper-G
9,1,F9,2,104,1,BAPTA,3,CaMPARI2-F391W,0.2323732,37,37,35.446,1014,-31.695,16.1525,1790.77,23602.255,623.345,2021-05-27 10:55:53,Hyper-G
9,1,F9,2,104,2,DMSO,3,CaMPARI2-F391W,0.2321193,37,37,35.446,1014,-31.695,16.1525,1790.77,23602.255,623.345,2021-05-27 10:55:53,Hyper-G
9,1,F9,3,101,1,None,3,CaMPARI2-F391W,0.2143456,36.946,36.9075,35.29975,968,-15.06,29.3175,1793.5475,23757.1025,613.27,2021-05-27 11:00:57,Hyper-G
9,1,F9,3,101,2,Gd3+,3,CaMPARI2-F391W,0.1645297,36.946,36.9075,35.29975,968,-15.06,29.3175,1793.5475,23757.1025,613.27,2021-05-27 11:00:57,Hyper-G
9,1,F9,3,102,1,Thapsigargin,3,CaMPARI2-F391W,0.3397275,37.14225,37.101,35.89125,1015.9225,-15.805,59.8675,1866.8975,23756.93,623.7075,2021-05-27 11:00:58,Hyper-G
9,1,F9,3,102,2,Flunarizine,3,CaMPARI2-F391W,0.2033611,37.14225,37.101,35.89125,1015.9225,-15.805,59.8675,1866.8975,23756.93,623.7075,2021-05-27 11:00:58,Hyper-G
9,1,F9,3,103,1,Ruthenium Red,3,CaMPARI2-F391W,0.314524,37.2,37.1,35.88475,971.16,2.8725,8.275,1813.795,23803.965,592.6975,2021-05-27 11:00:57,Hyper-G
9,1,F9,3,103,2,GSK2193874,3,CaMPARI2-F391W,0.292592,37.2,37.1,35.88475,971.16,2.8725,8.275,1813.795,23803.965,592.6975,2021-05-27 11:00:57,Hyper-G
9,1,F9,3,104,1,BAPTA,3,CaMPARI2-F391W,0.1664621,37.1,37.001,35.59225,1030.005,-17.02,27.99,1822.335,23560.51,625.7425,2021-05-27 11:00:57,Hyper-G
9,1,F9,3,104,2,DMSO,3,CaMPARI2-F391W,0.218933,37.1,37.001,35.59225,1030.005,-17.02,27.99,1822.335,23560.51,625.7425,2021-05-27 11:00:57,Hyper-G
1,NA,G1,1,101,1,None,4,CaMPARI2,0.5358936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,1,101,2,Gd3+,4,CaMPARI2,0.4218963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,1,102,1,Thapsigargin,4,CaMPARI2,0.1662097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,1,102,2,Flunarizine,4,CaMPARI2,0.09493604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,1,103,1,Ruthenium Red,4,CaMPARI2,0.5026302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,1,103,2,GSK2193874,4,CaMPARI2,0.2576427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,1,104,1,BAPTA,4,CaMPARI2,0.08360334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,1,104,2,DMSO,4,CaMPARI2,0.4781303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,101,1,None,4,CaMPARI2,0.5317472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,101,2,Gd3+,4,CaMPARI2,0.4786791,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,102,1,Thapsigargin,4,CaMPARI2,0.1663052,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,102,2,Flunarizine,4,CaMPARI2,0.07722002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,103,1,Ruthenium Red,4,CaMPARI2,0.4799568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,103,2,GSK2193874,4,CaMPARI2,0.4378292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,104,1,BAPTA,4,CaMPARI2,0.05963036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,2,104,2,DMSO,4,CaMPARI2,0.5365819,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,101,1,None,4,CaMPARI2,0.5790977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,101,2,Gd3+,4,CaMPARI2,0.6369368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,102,1,Thapsigargin,4,CaMPARI2,0.1540692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,102,2,Flunarizine,4,CaMPARI2,0.03749332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,103,1,Ruthenium Red,4,CaMPARI2,0.6091266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,103,2,GSK2193874,4,CaMPARI2,0.4325646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,104,1,BAPTA,4,CaMPARI2,0.02193573,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
1,NA,G1,3,104,2,DMSO,4,CaMPARI2,0.5891101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Histamine
10,2,G10,1,101,1,None,4,CaMPARI2-F391W,0.2404069,36.8945,36.83475,35.7405,947.9175,-10.7375,22.355,1023.6,23748.65,605.7175,2021-05-27 11:42:22,Normal-G
10,2,G10,1,101,2,Gd3+,4,CaMPARI2-F391W,0.2364915,36.8945,36.83475,35.7405,947.9175,-10.7375,22.355,1023.6,23748.65,605.7175,2021-05-27 11:42:22,Normal-G
10,2,G10,1,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3645357,36.94475,36.9045,36.204,1003.3225,6.7425,42.9625,1051.7475,23661.02,617.315,2021-05-27 11:42:20,Normal-G
10,2,G10,1,102,2,Flunarizine,4,CaMPARI2-F391W,0.1611992,36.94475,36.9045,36.204,1003.3225,6.7425,42.9625,1051.7475,23661.02,617.315,2021-05-27 11:42:20,Normal-G
10,2,G10,1,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.2908134,36.87875,36.81675,35.5995,949,-5.3975,14.47,1024.8325,23796.6625,588.99,2021-05-27 11:42:20,Normal-G
10,2,G10,1,103,2,GSK2193874,4,CaMPARI2-F391W,0.2500673,36.87875,36.81675,35.5995,949,-5.3975,14.47,1024.8325,23796.6625,588.99,2021-05-27 11:42:20,Normal-G
10,2,G10,1,104,1,BAPTA,4,CaMPARI2-F391W,0.299619,36.8,36.8,35.4865,1003,-14.56,15.6325,1017.455,23578.105,619.09,2021-05-27 11:42:21,Normal-G
10,2,G10,1,104,2,DMSO,4,CaMPARI2-F391W,0.2539946,36.8,36.8,35.4865,1003,-14.56,15.6325,1017.455,23578.105,619.09,2021-05-27 11:42:21,Normal-G
10,2,G10,2,101,1,None,4,CaMPARI2-F391W,0.2960473,36.89925,36.80025,35.78225,947,-1.8025,14.2375,1042.0625,23758.7125,607.5225,2021-05-27 11:33:24,Normal-G
10,2,G10,2,101,2,Gd3+,4,CaMPARI2-F391W,0.255684,36.89925,36.80025,35.78225,947,-1.8025,14.2375,1042.0625,23758.7125,607.5225,2021-05-27 11:33:24,Normal-G
10,2,G10,2,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3808327,36.9,36.89375,35.85975,1003,5.0775,38.2325,1073.555,23739.9675,616.9525,2021-05-27 11:33:23,Normal-G
10,2,G10,2,102,2,Flunarizine,4,CaMPARI2-F391W,0.2215064,36.9,36.89375,35.85975,1003,5.0775,38.2325,1073.555,23739.9675,616.9525,2021-05-27 11:33:23,Normal-G
10,2,G10,2,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.2412704,36.9,36.9,35.9305,949.9425,0.4875,2.2525,1057.07,23723.8675,592.69,2021-05-27 11:33:23,Normal-G
10,2,G10,2,103,2,GSK2193874,4,CaMPARI2-F391W,0.2591104,36.9,36.9,35.9305,949.9425,0.4875,2.2525,1057.07,23723.8675,592.69,2021-05-27 11:33:23,Normal-G
10,2,G10,2,104,1,BAPTA,4,CaMPARI2-F391W,0.2422656,36.82175,36.816,35.654,994.63,-12.805,9.5725,1037.9475,23602.8875,618.4625,2021-05-27 11:33:23,Normal-G
10,2,G10,2,104,2,DMSO,4,CaMPARI2-F391W,0.2882978,36.82175,36.816,35.654,994.63,-12.805,9.5725,1037.9475,23602.8875,618.4625,2021-05-27 11:33:23,Normal-G
10,2,G10,3,101,1,None,4,CaMPARI2-F391W,0.216128,36.8,36.8,35.5175,948,0.615,18.835,1015.1225,23767.51,603.1675,2021-05-27 11:37:23,Normal-G
10,2,G10,3,101,2,Gd3+,4,CaMPARI2-F391W,0.2147521,36.8,36.8,35.5175,948,0.615,18.835,1015.1225,23767.51,603.1675,2021-05-27 11:37:23,Normal-G
10,2,G10,3,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3862334,36.9,36.9,35.9565,997.9875,4.0025,47.0175,1040.0075,23751.1225,616.9075,2021-05-27 11:37:26,Normal-G
10,2,G10,3,102,2,Flunarizine,4,CaMPARI2-F391W,0.1829895,36.9,36.9,35.9565,997.9875,4.0025,47.0175,1040.0075,23751.1225,616.9075,2021-05-27 11:37:26,Normal-G
10,2,G10,3,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.3512076,36.94,36.9055,36.103,950.9975,11.31,15.125,1018.9375,23807.415,590.2225,2021-05-27 11:37:23,Normal-G
10,2,G10,3,103,2,GSK2193874,4,CaMPARI2-F391W,0.2977332,36.94,36.9055,36.103,950.9975,11.31,15.125,1018.9375,23807.415,590.2225,2021-05-27 11:37:23,Normal-G
10,2,G10,3,104,1,BAPTA,4,CaMPARI2-F391W,0.2353566,36.9,36.8975,35.8145,1012.0025,1.3125,18.15,1013.965,23559.59,620.2825,2021-05-27 11:37:24,Normal-G
10,2,G10,3,104,2,DMSO,4,CaMPARI2-F391W,0.2193469,36.9,36.8975,35.8145,1012.0025,1.3125,18.15,1013.965,23559.59,620.2825,2021-05-27 11:37:24,Normal-G
11,1,G11,1,101,1,None,4,CaMPARI2-F391W,0.1945191,36.91025,36.90425,35.55325,947,-17.3475,156.67,1846.2575,23733.9875,610.9275,2021-05-27 11:43:06,Hyper-G
11,1,G11,1,101,2,Gd3+,4,CaMPARI2-F391W,0.1940427,36.91025,36.90425,35.55325,947,-17.3475,156.67,1846.2575,23733.9875,610.9275,2021-05-27 11:43:06,Hyper-G
11,1,G11,1,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3389517,36.96925,36.94075,36.02,1003,1.3475,160.5725,1891.3825,23663.435,623.065,2021-05-27 11:43:06,Hyper-G
11,1,G11,1,102,2,Flunarizine,4,CaMPARI2-F391W,0.2140462,36.96925,36.94075,36.02,1003,1.3475,160.5725,1891.3825,23663.435,623.065,2021-05-27 11:43:06,Hyper-G
11,1,G11,1,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.3043834,36.906,36.9065,35.43075,948.0125,-9.58,139.69,1861.5725,23793.73,593.4325,2021-05-27 11:43:06,Hyper-G
11,1,G11,1,103,2,GSK2193874,4,CaMPARI2-F391W,0.2983084,36.906,36.9065,35.43075,948.0125,-9.58,139.69,1861.5725,23793.73,593.4325,2021-05-27 11:43:06,Hyper-G
11,1,G11,1,104,1,BAPTA,4,CaMPARI2-F391W,0.258283,36.906,36.9035,35.33625,1003,-27.115,137.495,1847.72,23574.54,622.9025,2021-05-27 11:43:07,Hyper-G
11,1,G11,1,104,2,DMSO,4,CaMPARI2-F391W,0.2151175,36.906,36.9035,35.33625,1003,-27.115,137.495,1847.72,23574.54,622.9025,2021-05-27 11:43:07,Hyper-G
11,1,G11,2,101,1,None,4,CaMPARI2-F391W,0.3399817,36.90825,36.9065,35.62825,947,-4.09,173.725,1863.37,23756.125,610.5375,2021-05-27 11:34:06,Hyper-G
11,1,G11,2,101,2,Gd3+,4,CaMPARI2-F391W,0.2213683,36.90825,36.9065,35.62825,947,-4.09,173.725,1863.37,23756.125,610.5375,2021-05-27 11:34:06,Hyper-G
11,1,G11,2,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3874259,36.912,36.90625,35.71125,1003,2.0625,184.62,1910.63,23741.405,619.6675,2021-05-27 11:34:05,Hyper-G
11,1,G11,2,102,2,Flunarizine,4,CaMPARI2-F391W,0.2772774,36.912,36.90625,35.71125,1003,2.0625,184.62,1910.63,23741.405,619.6675,2021-05-27 11:34:05,Hyper-G
11,1,G11,2,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.1880261,36.92775,36.91025,35.73175,949,-1.105,144.135,1871.8325,23723.5225,594.32,2021-05-27 11:34:07,Hyper-G
11,1,G11,2,103,2,GSK2193874,4,CaMPARI2-F391W,0.2456404,36.92775,36.91025,35.73175,949,-1.105,144.135,1871.8325,23723.5225,594.32,2021-05-27 11:34:07,Hyper-G
11,1,G11,2,104,1,BAPTA,4,CaMPARI2-F391W,0.2452525,36.91,36.90425,35.4965,994.0075,-18.165,155.7,1862.4,23597.4825,620.6975,2021-05-27 11:34:05,Hyper-G
11,1,G11,2,104,2,DMSO,4,CaMPARI2-F391W,0.2945625,36.91,36.90425,35.4965,994.0075,-18.165,155.7,1862.4,23597.4825,620.6975,2021-05-27 11:34:05,Hyper-G
11,1,G11,3,101,1,None,4,CaMPARI2-F391W,0.186687,36.9055,36.90625,35.34025,947.9625,-9.3575,172.215,1870.395,23762.795,609.7175,2021-05-27 11:38:06,Hyper-G
11,1,G11,3,101,2,Gd3+,4,CaMPARI2-F391W,0.2088791,36.9055,36.90625,35.34025,947.9625,-9.3575,172.215,1870.395,23762.795,609.7175,2021-05-27 11:38:06,Hyper-G
11,1,G11,3,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3725471,36.924,36.90525,35.771,997,-8.3875,190.7375,1912.95,23752.905,621.29,2021-05-27 11:38:10,Hyper-G
11,1,G11,3,102,2,Flunarizine,4,CaMPARI2-F391W,0.2392999,36.924,36.90525,35.771,997,-8.3875,190.7375,1912.95,23752.905,621.29,2021-05-27 11:38:10,Hyper-G
11,1,G11,3,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.3510513,36.9685,36.93575,35.89775,950.0175,8.16,146.23,1888.8025,23813.4525,592.23,2021-05-27 11:38:06,Hyper-G
11,1,G11,3,103,2,GSK2193874,4,CaMPARI2-F391W,0.3100388,36.9685,36.93575,35.89775,950.0175,8.16,146.23,1888.8025,23813.4525,592.23,2021-05-27 11:38:06,Hyper-G
11,1,G11,3,104,1,BAPTA,4,CaMPARI2-F391W,0.1745383,36.9125,36.90525,35.64075,1012,-8.1375,160.725,1877.0275,23562.1775,622.79,2021-05-27 11:38:06,Hyper-G
11,1,G11,3,104,2,DMSO,4,CaMPARI2-F391W,0.2600692,36.9125,36.90525,35.64075,1012,-8.1375,160.725,1877.0275,23562.1775,622.79,2021-05-27 11:38:06,Hyper-G
12,2,G12,1,101,1,None,4,CaMPARI2-F391W,0.2707779,36.94725,36.90075,35.7435,947.05,-17.155,200.45,1801.235,23736.1725,609.5325,2021-05-27 11:43:14,Hyper-G
12,2,G12,1,101,2,Gd3+,4,CaMPARI2-F391W,0.2168576,36.94725,36.90075,35.7435,947.05,-17.155,200.45,1801.235,23736.1725,609.5325,2021-05-27 11:43:14,Hyper-G
12,2,G12,1,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3545023,37.00025,36.9975,36.20325,1003,-0.065,207.835,1846.78,23661.7675,621.1475,2021-05-27 11:43:14,Hyper-G
12,2,G12,1,102,2,Flunarizine,4,CaMPARI2-F391W,0.2215311,37.00025,36.9975,36.20325,1003,-0.065,207.835,1846.78,23661.7675,621.1475,2021-05-27 11:43:14,Hyper-G
12,2,G12,1,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.3135704,36.916,36.9,35.60825,948.205,-6.6275,188.345,1816.74,23797.6975,591.445,2021-05-27 11:43:14,Hyper-G
12,2,G12,1,103,2,GSK2193874,4,CaMPARI2-F391W,0.249029,36.916,36.9,35.60825,948.205,-6.6275,188.345,1816.74,23797.6975,591.445,2021-05-27 11:43:14,Hyper-G
12,2,G12,1,104,1,BAPTA,4,CaMPARI2-F391W,0.2889798,36.90025,36.9,35.517,1003,-24.6775,188.24,1797.855,23580.4625,620.99,2021-05-27 11:43:15,Hyper-G
12,2,G12,1,104,2,DMSO,4,CaMPARI2-F391W,0.2348996,36.90025,36.9,35.517,1003,-24.6775,188.24,1797.855,23580.4625,620.99,2021-05-27 11:43:15,Hyper-G
12,2,G12,2,101,1,None,4,CaMPARI2-F391W,0.3097708,36.96475,36.90075,35.7995,947,-6.205,214.1825,1744.6125,23750.26,610.07,2021-05-27 11:34:14,Hyper-G
12,2,G12,2,101,2,Gd3+,4,CaMPARI2-F391W,0.2539418,36.96475,36.90075,35.7995,947,-6.205,214.1825,1744.6125,23750.26,610.07,2021-05-27 11:34:14,Hyper-G
12,2,G12,2,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3810194,36.984,36.94875,35.891,1003,-0.335,224.87,1784.7475,23741.52,619.0075,2021-05-27 11:34:13,Hyper-G
12,2,G12,2,102,2,Flunarizine,4,CaMPARI2-F391W,0.2760307,36.984,36.94875,35.891,1003,-0.335,224.87,1784.7475,23741.52,619.0075,2021-05-27 11:34:13,Hyper-G
12,2,G12,2,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.2397113,36.9915,36.97175,35.91275,949.0075,-5.3525,187.325,1729.75,23730.365,591.6525,2021-05-27 11:34:15,Hyper-G
12,2,G12,2,103,2,GSK2193874,4,CaMPARI2-F391W,0.2781144,36.9915,36.97175,35.91275,949.0075,-5.3525,187.325,1729.75,23730.365,591.6525,2021-05-27 11:34:15,Hyper-G
12,2,G12,2,104,1,BAPTA,4,CaMPARI2-F391W,0.2957895,36.92575,36.9,35.66175,994.085,-23.8025,202.1375,1737.0975,23598.575,620.23,2021-05-27 11:34:13,Hyper-G
12,2,G12,2,104,2,DMSO,4,CaMPARI2-F391W,0.2708707,36.92575,36.9,35.66175,994.085,-23.8025,202.1375,1737.0975,23598.575,620.23,2021-05-27 11:34:13,Hyper-G
12,2,G12,3,101,1,None,4,CaMPARI2-F391W,0.2030364,36.9,36.9,35.532,948,-10.3775,211.1975,1745.3,23767.3375,607.72,2021-05-27 11:38:14,Hyper-G
12,2,G12,3,101,2,Gd3+,4,CaMPARI2-F391W,0.2157746,36.9,36.9,35.532,948,-10.3775,211.1975,1745.3,23767.3375,607.72,2021-05-27 11:38:14,Hyper-G
12,2,G12,3,102,1,Thapsigargin,4,CaMPARI2-F391W,0.3412058,36.99325,36.96975,35.9795,997.325,-6.2825,229.8225,1765.405,23767.9125,617.5825,2021-05-27 11:38:18,Hyper-G
12,2,G12,3,102,2,Flunarizine,4,CaMPARI2-F391W,0.1948002,36.99325,36.96975,35.9795,997.325,-6.2825,229.8225,1765.405,23767.9125,617.5825,2021-05-27 11:38:18,Hyper-G
12,2,G12,3,103,1,Ruthenium Red,4,CaMPARI2-F391W,0.3124437,36.99975,36.996,36.08325,950.225,7.2825,186.5275,1774.4575,23810.865,589.3225,2021-05-27 11:38:14,Hyper-G
12,2,G12,3,103,2,GSK2193874,4,CaMPARI2-F391W,0.298053,36.99975,36.996,36.08325,950.225,7.2825,186.5275,1774.4575,23810.865,589.3225,2021-05-27 11:38:14,Hyper-G
12,2,G12,3,104,1,BAPTA,4,CaMPARI2-F391W,0.1914879,36.98,36.92075,35.818,1012,-5.8225,199.425,1780.9875,23556.37,622.9125,2021-05-27 11:38:14,Hyper-G
12,2,G12,3,104,2,DMSO,4,CaMPARI2-F391W,0.2099104,36.98,36.92075,35.818,1012,-5.8225,199.425,1780.9875,23556.37,622.9125,2021-05-27 11:38:14,Hyper-G
2,NA,G2,1,101,1,None,4,GFP,0.02392108,36.90175,36.901,35.358,947.005,-13.34,19.0725,1017.8975,23733.9875,607.625,2021-05-27 11:42:06,Normal-G
2,NA,G2,1,101,2,Gd3+,4,GFP,0.00809589,36.90175,36.901,35.358,947.005,-13.34,19.0725,1017.8975,23733.9875,607.625,2021-05-27 11:42:06,Normal-G
